country	field	tok	kind	p
INDIA	name	cure	generic_business	0.9
US	addr	kalispell	city_or_town	0.9
US	addr	poughkeepsie	city_or_town	0.9
INDIA	name	invesdhmendhs	generic_business	0.9
FRANCE	addr	etourneaux	distinctive	0.9
US	name	stone	distinctive	0.9
US	name	holy	distinctive	0.9
US	addr	poplar	distinctive	0.9
INDIA	name	meridian	distinctive	0.9
INDIA	name	sayi	distinctive	0.9
US	addr	sandy	distinctive	0.9
US	addr	us	state_or_region	0.9
FRANCE	addr	petite	distinctive	0.9
INDIA	name	buildwell	distinctive	0.9
US	name	blueport	distinctive	0.9
INDIA	name	jhubhbhar	distinctive	0.9
INDIA	name	pharchun	distinctive	0.9
INDIA	name	computer	generic_business	0.9
US	addr	douglas	distinctive	0.9
FRANCE	addr	coeur	distinctive	0.9
INDIA	name	kaizen	distinctive	0.9
FRANCE	name	cattp	distinctive	0.9
FRANCE	name	young	distinctive	0.9
US	name	gravity	distinctive	0.9
FRANCE	addr	virolois	distinctive	0.9
INDIA	name	jyuvelars	generic_business	0.9
FRANCE	name	base	generic_business	0.9
INDIA	name	nexus	distinctive	0.9
US	name	apartment	generic_business	0.9
FRANCE	name	yc	distinctive	0.9
FRANCE	name	conference	generic_business	0.9
FRANCE	name	dy	distinctive	0.9
FRANCE	name	spectacles	generic_business	0.9
INDIA	name	kanastrakashan	distinctive	0.9
FRANCE	name	memoires	distinctive	0.9
FRANCE	name	gala	distinctive	0.9
INDIA	name	js	distinctive	0.9
FRANCE	addr	carmes	distinctive	0.9
US	name	pipeline	generic_business	0.9
FRANCE	name	culture	generic_business	0.9
US	addr	greenbrier	distinctive	0.9
US	name	corporate	generic_business	0.9
FRANCE	name	bm	distinctive	0.9
US	addr	arden	distinctive	0.9
INDIA	name	links	generic_business	0.9
INDIA	addr	sirsa	city_or_town	0.9
FRANCE	addr	grands	distinctive	0.9
INDIA	name	kitchen	generic_business	0.9
FRANCE	name	soeurs	distinctive	0.9
FRANCE	name	oxygene	distinctive	0.9
FRANCE	name	carre	distinctive	0.9
INDIA	addr	bijnor	city_or_town	0.9
INDIA	name	menejmendh	generic_business	0.9
US	name	lakeside	place	0.9
FRANCE	name	societe	legal_form	0.9
FRANCE	name	vague	distinctive	0.9
FRANCE	name	vf	distinctive	0.9
FRANCE	name	pau	place	0.9
FRANCE	addr	aux	direction_or_connector	0.9
FRANCE	name	entraide	generic_business	0.9
US	addr	minneapolis	city_or_town	0.9
US	addr	smith	distinctive	0.9
US	name	buffalo	place	0.9
FRANCE	addr	bouquiere	distinctive	0.9
US	name	electric	generic_business	0.9
FRANCE	addr	rouge	distinctive	0.9
US	name	anadolu	place	0.9
FRANCE	name	bowling	generic_business	0.9
US	name	bold	distinctive	0.9
INDIA	addr	darjiling	city_or_town	0.9
INDIA	addr	tumkur	city_or_town	0.9
FRANCE	addr	pain	distinctive	0.9
US	name	array	distinctive	0.9
US	addr	salt	distinctive	0.9
INDIA	addr	dharwad	city_or_town	0.9
INDIA	addr	budh	distinctive	0.9
US	addr	wayne	distinctive	0.9
FRANCE	name	ring	distinctive	0.9
FRANCE	name	dk	distinctive	0.9
INDIA	addr	mr	distinctive	0.9
INDIA	name	oils	generic_business	0.9
INDIA	name	mark	distinctive	0.9
INDIA	addr	bapat	distinctive	0.9
INDIA	addr	kolar	city_or_town	0.9
FRANCE	name	professionnelle	generic_business	0.9
INDIA	name	bharfeghdh	distinctive	0.9
US	addr	saratoga	distinctive	0.9
FRANCE	name	lv	distinctive	0.9
FRANCE	name	bulle	distinctive	0.9
US	name	preparatory	generic_business	0.9
FRANCE	name	salon	generic_business	0.9
INDIA	name	modarn	distinctive	0.9
FRANCE	name	preservation	generic_business	0.9
INDIA	name	nk	distinctive	0.9
US	addr	nelson	distinctive	0.9
US	addr	berry	distinctive	0.9
US	name	endocrinology	generic_business	0.9
FRANCE	name	tarot	distinctive	0.9
US	addr	pecan	distinctive	0.9
INDIA	name	fintech	generic_business	0.9
INDIA	addr	sainik	distinctive	0.9
FRANCE	addr	congo	distinctive	0.9
INDIA	name	fortune	distinctive	0.9
US	name	cbre	distinctive	0.9
US	name	communities	generic_business	0.9
US	addr	franklin	distinctive	0.9
US	name	clear	distinctive	0.9
US	addr	dunn	distinctive	0.9
US	name	iheartmedia	distinctive	0.9
INDIA	name	decor	generic_business	0.9
INDIA	name	paints	generic_business	0.9
INDIA	name	bisines	generic_business	0.9
FRANCE	name	lecho	distinctive	0.9
US	addr	ann	distinctive	0.9
INDIA	name	kisan	distinctive	0.9
INDIA	name	esaes	distinctive	0.9
INDIA	name	solar	generic_business	0.9
US	addr	rolling	distinctive	0.9
US	addr	sierra	distinctive	0.9
INDIA	name	phanteshan	distinctive	0.9
FRANCE	name	regard	distinctive	0.9
FRANCE	name	un	connector	0.9
US	name	guardian	distinctive	0.9
US	name	montgomery	distinctive	0.9
US	addr	of	direction_or_connector	0.9
INDIA	name	bildezhs	distinctive	0.9
US	name	metal	generic_business	0.9
INDIA	addr	kadam	distinctive	0.9
US	addr	juliet	distinctive	0.9
US	addr	place	street_type	0.9
FRANCE	name	mouvement	generic_business	0.9
FRANCE	name	classe	generic_business	0.9
US	addr	foley	distinctive	0.9
INDIA	addr	godown	unit_or_building	0.9
FRANCE	name	action	generic_business	0.9
INDIA	name	rock	distinctive	0.9
US	addr	cherokee	distinctive	0.9
FRANCE	name	anges	distinctive	0.9
FRANCE	addr	mules	distinctive	0.9
FRANCE	addr	gauche	direction_or_connector	0.9
INDIA	name	saphataoyayar	distinctive	0.9
US	name	bureau	generic_business	0.9
INDIA	name	pack	generic_business	0.9
INDIA	name	ejensis	distinctive	0.9
INDIA	name	sghai	distinctive	0.9
INDIA	name	co	legal_form	0.9
US	name	audio	generic_business	0.9
US	addr	hillcrest	distinctive	0.9
INDIA	name	green	distinctive	0.9
INDIA	name	fire	distinctive	0.9
INDIA	name	prudent	distinctive	0.9
INDIA	name	dynamics	generic_business	0.9
US	addr	knoxville	city_or_town	0.9
FRANCE	name	kreol	distinctive	0.9
US	addr	pl	street_type	0.9
US	name	kpet	distinctive	0.9
INDIA	name	klasik	distinctive	0.9
US	name	la	connector	0.9
US	name	block	distinctive	0.9
US	addr	forest	distinctive	0.9
INDIA	addr	jubilee	distinctive	0.9
US	name	intelligence	generic_business	0.9
FRANCE	name	jn	distinctive	0.9
US	name	genetics	generic_business	0.9
US	name	uranium	distinctive	0.9
US	addr	hillside	distinctive	0.9
US	name	electricity	generic_business	0.9
US	name	kensington	place	0.9
US	name	arrived	distinctive	0.9
INDIA	addr	caves	distinctive	0.9
US	name	occupational	generic_business	0.9
US	name	empire	distinctive	0.9
FRANCE	name	rr	distinctive	0.9
US	name	maywood	place	0.9
INDIA	name	gret	distinctive	0.9
US	name	bay	place	0.9
FRANCE	name	cultuelle	generic_business	0.9
INDIA	name	tiles	generic_business	0.9
US	name	source	generic_business	0.89
FRANCE	name	professionnel	generic_business	0.89
FRANCE	name	educatif	generic_business	0.89
INDIA	name	vanijya	generic_business	0.89
US	name	express	generic_business	0.89
US	addr	saddle	distinctive	0.89
INDIA	addr	bd	state_or_region	0.89
FRANCE	addr	etoile	distinctive	0.89
FRANCE	name	evangelique	distinctive	0.89
US	name	pet	generic_business	0.89
FRANCE	name	vi	distinctive	0.89
US	addr	maplewood	distinctive	0.89
US	addr	lakeshore	distinctive	0.89
FRANCE	addr	frenes	distinctive	0.89
FRANCE	addr	noes	distinctive	0.89
FRANCE	name	culturelle	generic_business	0.89
FRANCE	name	connexion	generic_business	0.89
FRANCE	name	as	connector	0.89
US	addr	linn	distinctive	0.89
US	addr	dogwood	distinctive	0.89
FRANCE	addr	roitelets	distinctive	0.89
INDIA	addr	pump	distinctive	0.89
FRANCE	addr	trignac	distinctive	0.89
US	addr	walker	distinctive	0.89
FRANCE	name	musulmane	distinctive	0.89
US	addr	sevierville	city_or_town	0.89
FRANCE	addr	forestiere	distinctive	0.89
US	name	growth	generic_business	0.89
US	name	pilates	generic_business	0.89
US	name	eureka	distinctive	0.89
FRANCE	name	fraternite	distinctive	0.89
FRANCE	name	boules	distinctive	0.89
FRANCE	name	modelisme	generic_business	0.89
FRANCE	name	aix	place	0.89
US	addr	star	distinctive	0.89
INDIA	name	real	generic_business	0.89
INDIA	name	rd	title	0.89
FRANCE	name	mj	distinctive	0.89
INDIA	name	gud	distinctive	0.89
INDIA	name	lines	generic_business	0.89
INDIA	name	inaphotek	distinctive	0.89
INDIA	name	nav	distinctive	0.89
FRANCE	addr	beutre	distinctive	0.89
US	name	arch	distinctive	0.89
INDIA	addr	petrol	distinctive	0.89
US	name	opportunities	generic_business	0.89
INDIA	addr	sriperumbudur	city_or_town	0.89
FRANCE	name	folklorique	distinctive	0.89
FRANCE	name	digital	generic_business	0.89
FRANCE	name	vigne	distinctive	0.89
FRANCE	addr	mace	distinctive	0.89
FRANCE	name	artistes	generic_business	0.89
INDIA	addr	gandhinagar	city_or_town	0.89
INDIA	name	gk	distinctive	0.89
INDIA	addr	nagari	locality_word	0.89
INDIA	addr	temple	distinctive	0.89
FRANCE	name	ph	title	0.89
INDIA	addr	empire	distinctive	0.89
INDIA	addr	rajasthana	state_or_region	0.89
INDIA	name	gold	distinctive	0.89
INDIA	name	spaces	generic_business	0.89
US	addr	stafford	distinctive	0.89
FRANCE	name	liberte	distinctive	0.89
INDIA	name	serilingampally	place	0.89
US	addr	lombard	distinctive	0.89
INDIA	name	indiyaan	place	0.89
INDIA	addr	godavari	distinctive	0.89
US	addr	murfreesboro	city_or_town	0.89
US	name	net	generic_business	0.89
US	addr	anne	distinctive	0.89
US	name	lancaster	place	0.89
INDIA	name	brilliant	distinctive	0.89
INDIA	addr	sarani	street_type	0.89
INDIA	name	care	generic_business	0.89
FRANCE	name	forces	generic_business	0.89
FRANCE	name	royal	distinctive	0.89
FRANCE	name	wa	distinctive	0.89
US	name	freedom	distinctive	0.89
INDIA	addr	pride	distinctive	0.89
INDIA	addr	maruti	distinctive	0.89
INDIA	name	gv	distinctive	0.89
US	addr	cliff	distinctive	0.89
INDIA	name	innovative	distinctive	0.89
US	addr	lot	unit_or_building	0.89
US	name	surgical	generic_business	0.89
US	name	nose	distinctive	0.89
US	addr	lacey	distinctive	0.89
US	addr	caney	distinctive	0.89
INDIA	addr	gate	unit_or_building	0.89
US	name	allocation	generic_business	0.89
US	addr	wolf	distinctive	0.89
INDIA	name	protection	generic_business	0.89
INDIA	name	dreams	distinctive	0.89
INDIA	name	express	generic_business	0.89
INDIA	name	svasdhigh	distinctive	0.89
INDIA	name	ssr	distinctive	0.89
INDIA	name	rising	distinctive	0.89
INDIA	name	alapha	distinctive	0.89
INDIA	name	nardh	distinctive	0.89
US	addr	orchard	distinctive	0.89
FRANCE	name	pk	distinctive	0.89
FRANCE	name	malle	distinctive	0.89
INDIA	addr	shalimar	distinctive	0.89
FRANCE	name	dunes	distinctive	0.89
US	name	columbia	place	0.89
FRANCE	name	universite	generic_business	0.89
INDIA	name	be	connector	0.89
INDIA	addr	palms	distinctive	0.89
INDIA	name	career	generic_business	0.89
FRANCE	name	nuit	distinctive	0.89
INDIA	name	sarbhises	distinctive	0.89
FRANCE	addr	square	street_type	0.89
US	name	nano	distinctive	0.89
INDIA	addr	rasta	street_type	0.89
INDIA	name	mak	distinctive	0.89
INDIA	addr	aligarh	city_or_town	0.89
US	name	vine	distinctive	0.89
INDIA	addr	paschim	direction_or_connector	0.89
US	name	township	place	0.89
INDIA	addr	district	state_or_region	0.89
US	name	twin	distinctive	0.89
US	name	maid	generic_business	0.89
FRANCE	name	educative	generic_business	0.89
INDIA	name	libra	distinctive	0.89
INDIA	addr	shed	unit_or_building	0.89
FRANCE	name	tremplin	distinctive	0.89
FRANCE	name	paradis	distinctive	0.89
US	name	marine	generic_business	0.89
US	addr	peak	distinctive	0.89
FRANCE	name	academie	generic_business	0.89
FRANCE	name	nz	distinctive	0.89
US	addr	old	distinctive	0.89
US	addr	dallas	city_or_town	0.89
INDIA	addr	yavatmal	city_or_town	0.89
INDIA	addr	hare	distinctive	0.89
INDIA	name	provishan	generic_business	0.89
FRANCE	name	echange	generic_business	0.89
US	addr	willard	distinctive	0.89
INDIA	addr	blvd	state_or_region	0.89
FRANCE	name	lame	distinctive	0.89
FRANCE	name	mediatheque	generic_business	0.89
US	name	fresh	distinctive	0.89
FRANCE	name	spirit	distinctive	0.88
FRANCE	addr	bros	distinctive	0.88
FRANCE	name	vent	distinctive	0.88
INDIA	addr	parbhani	city_or_town	0.88
INDIA	name	icon	distinctive	0.88
FRANCE	name	detudes	generic_business	0.88
INDIA	addr	ltd	distinctive	0.88
US	name	delacruz	distinctive	0.88
INDIA	name	bhildhars	distinctive	0.88
US	name	montessori	distinctive	0.88
US	name	cedar	distinctive	0.88
US	addr	valparaiso	city_or_town	0.88
INDIA	name	alpine	distinctive	0.88
INDIA	addr	dharam	distinctive	0.88
US	name	baptist	distinctive	0.88
FRANCE	name	oa	distinctive	0.88
INDIA	addr	maker	distinctive	0.88
US	addr	tuscaloosa	city_or_town	0.88
FRANCE	name	bel	distinctive	0.88
FRANCE	name	pena	distinctive	0.88
FRANCE	addr	francais	distinctive	0.88
INDIA	name	kansalting	generic_business	0.88
FRANCE	name	infirmieres	generic_business	0.88
US	addr	ivy	distinctive	0.88
US	addr	cameron	distinctive	0.88
FRANCE	name	green	distinctive	0.88
US	name	wall	distinctive	0.88
INDIA	addr	limited	distinctive	0.88
US	name	short	distinctive	0.88
FRANCE	name	fight	distinctive	0.88
US	addr	baytown	city_or_town	0.88
US	addr	racine	city_or_town	0.88
INDIA	name	diamonds	generic_business	0.88
FRANCE	name	prefiguration	distinctive	0.88
FRANCE	name	secteur	generic_business	0.88
INDIA	name	metal	generic_business	0.88
US	name	automated	generic_business	0.88
INDIA	addr	rewa	city_or_town	0.88
INDIA	name	nu	distinctive	0.88
US	name	stonebridge	distinctive	0.88
INDIA	addr	cross	direction_or_connector	0.88
FRANCE	addr	croix	distinctive	0.88
FRANCE	addr	sciences	distinctive	0.88
FRANCE	name	equipe	generic_business	0.88
US	addr	wind	distinctive	0.88
FRANCE	name	interprofessionnel	generic_business	0.88
INDIA	addr	udaipur	city_or_town	0.88
US	name	arlington	place	0.88
FRANCE	addr	freres	distinctive	0.88
US	addr	knoll	distinctive	0.88
US	name	cypress	distinctive	0.88
INDIA	name	grin	distinctive	0.88
INDIA	addr	ajc	distinctive	0.88
US	name	couture	generic_business	0.88
INDIA	name	partners	generic_business	0.88
FRANCE	name	dassistantes	generic_business	0.88
FRANCE	name	dinformation	generic_business	0.88
US	name	runway	distinctive	0.88
FRANCE	name	demain	distinctive	0.88
FRANCE	name	archives	generic_business	0.88
FRANCE	name	abc	distinctive	0.88
FRANCE	name	presence	generic_business	0.88
FRANCE	addr	pologne	distinctive	0.88
INDIA	addr	top	unit_or_building	0.88
FRANCE	name	realisation	generic_business	0.88
FRANCE	name	breizh	place	0.88
FRANCE	name	muay	distinctive	0.88
FRANCE	name	ehpad	generic_business	0.88
FRANCE	name	regie	generic_business	0.88
FRANCE	name	imagerie	generic_business	0.88
US	name	verde	distinctive	0.88
FRANCE	name	music	generic_business	0.88
US	name	ingredients	generic_business	0.88
US	addr	hot	distinctive	0.88
FRANCE	name	hope	distinctive	0.88
FRANCE	name	hl	distinctive	0.88
FRANCE	name	rotary	distinctive	0.88
US	name	aberdeen	place	0.88
FRANCE	name	loutil	distinctive	0.88
FRANCE	name	lage	distinctive	0.88
FRANCE	name	concorde	distinctive	0.88
FRANCE	name	qe	distinctive	0.88
FRANCE	name	lm	distinctive	0.88
INDIA	addr	bharuch	city_or_town	0.88
FRANCE	addr	clisson	distinctive	0.88
FRANCE	name	nn	distinctive	0.88
FRANCE	name	tour	generic_business	0.88
INDIA	addr	elite	distinctive	0.88
FRANCE	name	gais	distinctive	0.88
FRANCE	name	leducation	generic_business	0.88
US	addr	fairview	distinctive	0.88
FRANCE	addr	vieille	distinctive	0.88
INDIA	name	suraksha	distinctive	0.88
FRANCE	name	bourg	place	0.88
FRANCE	name	fu	distinctive	0.88
US	name	arrow	distinctive	0.88
INDIA	addr	mira	city_or_town	0.88
US	name	rosario	distinctive	0.88
INDIA	name	esteem	distinctive	0.88
US	addr	nottingham	distinctive	0.88
FRANCE	addr	peage	distinctive	0.88
FRANCE	name	caisse	generic_business	0.88
US	addr	kirkland	distinctive	0.88
US	addr	hutchinson	distinctive	0.88
US	addr	baxter	distinctive	0.88
US	addr	hilliard	distinctive	0.88
US	name	navigation	generic_business	0.88
US	addr	garland	distinctive	0.88
FRANCE	name	tw	distinctive	0.88
INDIA	name	human	generic_business	0.88
US	name	newtekone	distinctive	0.88
INDIA	name	bhiraidh	distinctive	0.88
INDIA	name	perfect	distinctive	0.88
FRANCE	name	carpe	distinctive	0.88
INDIA	addr	water	distinctive	0.88
INDIA	addr	wework	distinctive	0.88
FRANCE	name	quand	connector	0.88
FRANCE	name	hospitaliers	generic_business	0.88
INDIA	name	positive	distinctive	0.88
FRANCE	addr	pornichet	distinctive	0.88
US	name	oxford	place	0.88
FRANCE	name	ressourcerie	generic_business	0.88
INDIA	addr	kancheepuram	city_or_town	0.88
US	name	cslm	distinctive	0.88
FRANCE	addr	brassens	distinctive	0.88
US	name	reit	legal_form	0.88
FRANCE	name	mad	distinctive	0.88
FRANCE	name	culturel	generic_business	0.88
FRANCE	name	village	place	0.88
INDIA	name	ks	distinctive	0.88
FRANCE	addr	canteleu	distinctive	0.88
INDIA	addr	sun	distinctive	0.88
FRANCE	name	dinsertion	generic_business	0.88
INDIA	addr	krupa	distinctive	0.88
US	name	browning	distinctive	0.88
INDIA	addr	green	distinctive	0.88
INDIA	addr	dlf	distinctive	0.88
INDIA	name	mascot	distinctive	0.88
FRANCE	name	ib	distinctive	0.88
INDIA	name	tekanolajis	generic_business	0.88
INDIA	name	saha	distinctive	0.88
FRANCE	addr	der	direction_or_connector	0.88
INDIA	addr	operative	distinctive	0.88
INDIA	addr	palm	distinctive	0.88
INDIA	name	cement	generic_business	0.88
INDIA	name	prodakts	generic_business	0.88
INDIA	name	hope	distinctive	0.88
FRANCE	name	cq	distinctive	0.88
INDIA	name	deep	distinctive	0.88
INDIA	addr	ambarnath	distinctive	0.88
INDIA	addr	vista	distinctive	0.88
US	name	co	generic_business	0.88
FRANCE	name	next	distinctive	0.88
US	addr	kokomo	city_or_town	0.88
US	addr	bainbridge	distinctive	0.88
INDIA	name	bhencharas	distinctive	0.88
US	name	optics	generic_business	0.88
INDIA	addr	valsad	city_or_town	0.88
US	addr	tulsa	city_or_town	0.88
FRANCE	name	football	generic_business	0.88
FRANCE	name	gg	distinctive	0.88
FRANCE	name	rire	distinctive	0.88
FRANCE	name	beau	distinctive	0.88
FRANCE	addr	temple	distinctive	0.88
INDIA	name	bagh	distinctive	0.88
US	name	biomedical	generic_business	0.88
INDIA	addr	chapra	city_or_town	0.88
US	addr	woodlawn	distinctive	0.88
US	name	county	place	0.88
FRANCE	name	respect	distinctive	0.88
INDIA	name	honey	distinctive	0.88
US	addr	memphis	city_or_town	0.88
FRANCE	name	canton	place	0.88
FRANCE	name	dune	distinctive	0.88
FRANCE	name	eclats	distinctive	0.88
US	addr	louisville	city_or_town	0.88
US	addr	nashville	city_or_town	0.88
INDIA	name	sns	distinctive	0.88
INDIA	name	kalyan	distinctive	0.88
FRANCE	name	vill	place	0.88
US	name	company	generic_business	0.88
FRANCE	name	wk	distinctive	0.88
US	addr	worth	distinctive	0.88
US	name	nippon	place	0.88
US	addr	parkside	distinctive	0.88
FRANCE	addr	leavers	distinctive	0.88
US	name	american	place	0.88
FRANCE	name	irm	legal_form	0.87
INDIA	name	ghanjhaldhin	distinctive	0.87
INDIA	name	building	generic_business	0.87
FRANCE	name	commerciale	generic_business	0.87
US	name	st	place	0.87
US	addr	ankeny	city_or_town	0.87
FRANCE	name	boite	generic_business	0.87
INDIA	addr	talkies	distinctive	0.87
INDIA	name	teknolojis	generic_business	0.87
INDIA	addr	rourkela	city_or_town	0.87
INDIA	addr	tuticorin	city_or_town	0.87
US	addr	kenai	city_or_town	0.87
FRANCE	name	ecuries	generic_business	0.87
FRANCE	name	uv	distinctive	0.87
US	name	electronic	generic_business	0.87
FRANCE	addr	esquermoise	distinctive	0.87
INDIA	addr	deoria	city_or_town	0.87
INDIA	addr	hajipur	city_or_town	0.87
FRANCE	name	enduro	distinctive	0.87
US	addr	crosse	distinctive	0.87
US	addr	owings	distinctive	0.87
FRANCE	addr	verte	distinctive	0.87
US	addr	dam	distinctive	0.87
INDIA	name	phiuchar	distinctive	0.87
FRANCE	name	mx	distinctive	0.87
US	name	cathedral	distinctive	0.87
INDIA	name	dealtrade	generic_business	0.87
INDIA	name	holdings	generic_business	0.87
INDIA	name	international	generic_business	0.87
US	name	lutheran	distinctive	0.87
US	name	presbyterian	distinctive	0.87
US	addr	sky	distinctive	0.87
FRANCE	name	dart	distinctive	0.87
FRANCE	name	reves	distinctive	0.87
US	addr	florida	state_or_region	0.87
US	name	iii	distinctive	0.87
FRANCE	addr	verts	distinctive	0.87
FRANCE	addr	quatre	distinctive	0.87
FRANCE	name	denseignement	generic_business	0.87
US	addr	linda	distinctive	0.87
FRANCE	addr	jeu	distinctive	0.87
INDIA	addr	mirzapur	city_or_town	0.87
US	addr	dothan	city_or_town	0.87
US	addr	mary	distinctive	0.87
INDIA	name	commosales	generic_business	0.87
INDIA	name	marghghedhdhin	distinctive	0.87
US	name	elm	distinctive	0.87
US	name	qdro	distinctive	0.87
INDIA	addr	narsinghpur	city_or_town	0.87
